RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
2046,Suffolk,New York,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342600,342700,342900,330500,331500,327100,336500,340800,347800,348400,345900,349600,349100,348400,345300,345300,346800,347500,348600,343700,341100,339100,344300,342500,343300,343200,346800,342900,338500,339200,341900,346200,349300,352200,352400,350400,355300,352900,351100,345600,346100,346800,345400,345400,346700,3.47E+05,347200,345200,345900,349200,352300,3.54E+05,355500,353600,354700,348800,351600,354100,358800,3.58E+05,353800,354400,353600,354400,351700,,
3017,Sacramento,California,22,247500,233100,221300,211100,203100,198100,190600,186100,178400,172500,167200,161600,159800,155300,157100,158800,163300,167200,168800,172200,172800,175300,173900,1.71E+05,170300,170600,172900,172600,170200,168600,1.67E+05,167400,167700,166600,166100,1.60E+05,157400,153100,152600,150600,149800,151200,150700,151100,152800,153500,154700,152600,154500,153300,153400,153100,156300,1.62E+05,166900,173900,180400,183900,189300,190100,199300,203200,212900,217600,224700,228500,231900,232400,235400,238200,242800,243700,243600,244600,246300,248500,247600,248500,251100,253200,2.54E+05,253200,254600,2.57E+05,260900,263300,264100,264700,2.66E+05,266900,268300,270600,272400,275700,278600,281900,286700,288200,290400,290400,293800,297800,299500,302800,306700,306200,3.10E+05,308300,315500,314100,317500,318800,324500,327500,326800,327100,328900,330600
1252,Nassau,New York,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11E+05,411500,411100,412200,415100,416400,418300,414900,417400,417900,422900,421500,4.27E+05,435300,439700,436800,430200,428100,428400,428700,427600,436200,438900,445300,435600,434300,425800,429400,431100,444400,446200,437600,440600,444700,458200,450800,454700,461800,464500,466600,466500,474400,469400,467800,469800,476900,485200,480600,481200,483300,485800,483800,,
2993,Palm Beach,Florida,24,246600,233400,219300,217700,216700,218600,214700,205700,1.95E+05,184300,179600,173300,166200,155500,147100,145300,148100,153400,158900,159700,158800,157100,159300,160800,157300,151900,148400,148200,145200,142200,137600,1.37E+05,136300,134100,134900,130600,126800,120400,120500,120300,118500,115400,113600,115900,114800,118100,119100,122900,122200,124300,125600,130300,132800,135300,1.38E+05,139800,145800,148100,158700,159400,159700,154500,1.57E+05,160800,162300,164100,165600,168400,1.72E+05,175900,183100,183300,185300,180800,1.81E+05,182100,185300,184900,186200,186700,192500,192900,196800,198400,201400,201900,206800,2.10E+05,210400,209300,208900,210900,209900,211700,212300,219200,220700,223100,221100,2.22E+05,224500,225400,2.30E+05,231600,234300,233600,238900,245600,2.45E+05,243900,237700,240500,237800,239500,,,,
2241,Cuyahoga,Ohio,25,,,,,,,,,,,,,,,,,,,,94100,1.00E+05,99800,98500,95500,95600,97400,100700,99500,91900,8.60E+04,81800,87300,96200,101500,99300,84200,79100,75200,77100,79700,80900,8.50E+04,80900,80400,78900,80900,81200,76400,73100,75500,81700,83300,8.30E+04,82100,84400,8.30E+04,81700,84200,86700,88800,86500,83600,81300,84200,88400,92500,9.20E+04,90500,91100,89400,90600,83700,8.60E+04,87700,95900,96400,95300,96700,95700,98400,96300,98900,96500,93200,9.40E+04,92600,98100,97200,100900,9.90E+04,98900,95600,94600,95500,99900,105200,103800,106600,106100,108700,104700,105300,107100,111300,117300,1.21E+05,125900,119900,118300,1.17E+05,120400,115400,111700,109800,116400,123100,1.29E+05,
3165,Hillsborough,Florida,26,198600,185200,175300,172700,172300,168600,163900,157400,154800,146700,141300,135300,130300,126200,121100,123100,124800,125700,124300,123600,126500,125800,125600,124500,121700,118100,115400,118100,115400,111800,1.06E+05,107500,105600,106500,101900,95700,89700,85200,87400,90400,97800,101300,105100,104400,105800,1.05E+05,106300,106700,106500,105400,104800,108600,112400,115900,114900,117600,123400,128700,129700,126200,127500,127900,131400,131700,136400,141900,143200,1.43E+05,140300,141400,1.41E+05,140700,136300,132300,129800,134300,1.40E+05,144300,145400,145800,146200,147300,150400,152800,153700,154100,154500,156700,158200,159200,160900,162600,1.65E+05,166300,1.70E+05,176300,178300,178100,175600,179400,180500,182400,181700,183400,184500,189500,198200,204100,201500,193100,187100,190100,192700,195800,194600,196500,198800,
2614,Allegheny,Pennsylvania,27,87900,90400,89800,91200,94700,9.30E+04,91500,8.80E+04,89500,8.40E+04,79200,80100,82800,85900,88400,95100,100900,102700,104300,105300,108700,107600,105800,105500,106900,109100,108500,109500,107700,1.08E+05,107500,110300,108800,108600,107300,108100,1.08E+05,104800,105200,106700,111700,112100,110800,1.09E+05,107600,104200,106300,109400,113800,115300,1.15E+05,117300,118400,118100,117400,117600,116900,1.15E+05,115500,119800,122800,122400,120600,120400,121400,121600,122400,121100,1.21E+05,120200,117400,1.18E+05,120100,124800,1.24E+05,124300,1.23E+05,125900,125900,126900,124100,125200,125400,134700,135100,134500,126900,126900,129500,129500,130500,129400,130400,129800,131100,1.39E+05,138600,138200,131800,133300,133500,132500,130900,1.32E+05,1.34E+05,135200,1.36E+05,138400,138700,138200,137100,140100,143100,144400,143900,145900,,
1287,Orange,Florida,28,223500,218200,206800,206900,204500,2.06E+05,200200,191500,178800,174500,1.70E+05,166400,148600,135900,122100,118900,112700,1.16E+05,1.14E+05,117300,111200,1.16E+05,107800,106500,98700,99800,101700,103400,105500,102700,97600,9.50E+04,92700,92300,90600,8.60E+04,88100,89700,97800,100100,102900,105500,1.06E+05,1.06E+05,109700,114700,118100,114900,111300,109100,112600,117200,120800,123100,123100,124500,122700,126700,131400,1.39E+05,140400,142800,142100,143200,144300,152600,156400,157500,155100,158100,1.60E+05,160600,160600,163300,167300,168100,167200,165100,163800,163100,158500,161200,165400,176600,184200,187600,191200,192100,197200,198400,203600,209400,213700,221900,224400,224400,214900,211400,212500,2.18E+05,221400,225900,225400,226800,2.25E+05,235800,242400,248800,240100,235400,228800,227600,223900,224500,222500,222800,216100,
1694,Fairfax,Virginia,29,415300,398800,383300,379200,377200,373200,360300,352200,3.43E+05,336800,330800,326200,327400,328100,334900,343700,358700,373300,382500,375400,368900,370300,381400,385900,380100,376500,374900,383900,397700,409900,409200,401600,391700,397900,393800,396600,388700,391500,391200,3.95E+05,402300,409800,417300,409700,4.10E+05,407300,4.05E+05,397400,3.95E+05,4.01E+05,413400,417100,424300,423600,4.27E+05,426400,429200,428800,430600,430200,432100,433500,435100,445300,449100,455700,448900,448800,446200,447800,449100,4.43E+05,440800,442300,447800,450500,449300,452100,453100,456600,457900,464200,464300,467100,464500,465300,466200,464900,465200,463500,464700,461700,463200,462400,4.67E+05,466500,467400,466100,468100,470700,4.72E+05,4.72E+05,469300,4.69E+05,467700,478200,482500,487400,490500,492700,497300,491800,491600,491600,490900,489500,489700,
3159,Contra Costa,California,30,459900,407500,368200,341900,330700,313300,299100,2.87E+05,274300,257800,248200,238500,231300,217900,211300,2.14E+05,225700,238800,249500,262600,274300,285400,285400,282100,276300,269400,267900,265600,270500,268300,273800,269400,269600,264500,2.67E+05,266400,258700,247800,238100,239200,2.38E+05,242700,244300,252600,256400,257400,259300,258600,2.61E+05,264600,272200,285600,292100,297900,3.03E+05,311100,322400,331600,337400,341600,344300,365300,385600,399300,406500,408100,414500,410500,413600,415300,425300,4.33E+05,435400,433600,433700,435300,438900,437100,443100,448400,445900,443900,442400,466400,473500,475400,458800,461400,4.62E+05,482200,483900,486400,483600,491900,5.06E+05,503700,505600,497800,499800,496800,500400,497300,495700,503100,514400,525700,538900,5.48E+05,555500,553500,5.47E+05,542400,538100,539100,5.45E+05,561600,572500,569100
2840,Salt Lake,Utah,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225600,233100,232300,234300,231200,231300,230600,233100,233400,241100,241600,241800,234200,2.33E+05,236800,237500,239200,2.41E+05,2.43E+05,244200,2.45E+05,244500,246100,246400,248800,250900,250400,251200,252900,253100,255200,255400,257600,263700,264700,2.67E+05,265400,266800,268500,268500,271900,274200,274100,274500,279300,2.86E+05,288100,290200,290100,293300,2.92E+05,290600,292300,298800,306400,
1440,Travis,Texas,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248800,252800,253900,258600,262800,263400,272500,273200,269800,263400,265100,280700,287100,289700,283100,278900,278400,279700,282800,286100,286700,2.89E+05,290600,293600,296200,297400,302500,302400,305900,306600,311100,307300,304600,303100,303300,310400,317100,321800,316900,315500,317300,322800,
3130,Saint Louis,Missouri,33,164900,163800,149300,140600,141600,143600,144200,140600,135100,134300,130800,1.47E+05,147200,149300,133900,133600,130500,129700,130500,1.35E+05,136700,134400,133500,138100,140900,137800,133500,1.34E+05,134700,134600,129100,124200,121900,125100,126200,134400,128800,130400,119200,119900,121700,124600,124600,123200,120800,1.16E+05,108700,117200,119600,123500,115400,119500,125200,128900,129100,127700,123300,124500,118100,125800,120900,130700,134100,145700,149700,146800,147400,145900,1.45E+05,142600,140600,147200,146300,148800,1.43E+05,1.49E+05,150200,151700,150400,148800,150600,152600,1.62E+05,1.84E+05,191400,1.91E+05,175900,172900,172200,173300,170700,172900,175600,180600,179100,190400,1.89E+05,189300,173400,172200,172200,175200,1.78E+05,180600,180600,184400,1.86E+05,203300,205300,202300,181600,173100,175200,178700,178500,181400,183600,190100
281,Pima,Arizona,34,204400,201600,201200,193700,191900,184800,184200,1.80E+05,176900,174500,170400,172900,168200,165600,163400,161900,161900,158700,163800,162400,161400,154900,160500,161400,162600,157600,155600,1.52E+05,147900,146500,149100,147200,143400,137400,135900,136300,134200,133300,130900,128500,124200,121800,122500,122500,123300,123800,128300,1.30E+05,131800,133300,136600,1.39E+05,137600,140600,145100,148500,147600,152900,156300,159300,153900,155200,156600,160400,159500,159700,159600,159700,160100,160200,161500,161900,163500,1.63E+05,162600,160200,161400,159900,162800,164300,163300,1.59E+05,158700,162900,166100,165200,166200,167500,168500,168300,169100,171200,168100,169400,169100,1.76E+05,1.77E+05,179300,1.79E+05,180700,1.82E+05,183800,183200,1.82E+05,182100,185200,189500,193500,194800,195100,194200,1.91E+05,188700,184300,191800,199900,202900,199800
2975,Montgomery,Maryland,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383400,385500,395200,398100,397400,386500,3.85E+05,387900,384200,381200,382300,382200,387700,384500,406100,4.05E+05,407200,387500,386600,381300,378700,383400,387200,387900,381800,387100,392400,388400,382200,377900,382600,384400,390400,395200,3.97E+05,396300,3.94E+05,401600,4.08E+05,408800,405900,400100,406400,406700,403900,399700,394700,391100,
3148,Westchester,New York,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585600,577300,583200,5.69E+05,5.82E+05,579300,592100,581300,574400,5.73E+05,580300,596800,581900,5.86E+05,581600,587100,569900,570800,596500,607200,601700,5.80E+05,584700,585900,596400,5.99E+05,
1018,Fresno,California,37,244300,235400,2.21E+05,207100,198600,189300,183500,172600,167100,157200,148400,142300,140900,137800,134500,131800,138900,139300,1.44E+05,143900,150800,149500,150900,147300,150500,148800,1.52E+05,150400,149900,146700,146100,143100,142700,140700,140500,134700,134900,132500,132900,129400,129200,130100,130900,132400,135700,134900,134200,135200,1.36E+05,1.39E+05,136900,140200,140600,142400,145600,146100,148300,147300,151100,154800,158200,160900,160200,164100,168500,172500,173900,173800,1.82E+05,183200,186100,179800,189600,188400,193200,186100,187100,186400,191900,1.95E+05,195500,189200,197600,201400,207800,2.03E+05,205400,206900,209500,209900,207200,2.06E+05,208100,213400,215400,209200,211200,213200,219900,219200,219300,221600,223100,225200,226900,228400,232800,235600,2.42E+05,241900,245200,246300,2.48E+05,246300,246900,246200,254400,249500
1388,Shelby,Tennessee,38,98400,96500,91700,92400,91400,92300,88800,84600,80600,77300,79100,7.90E+04,8.10E+04,79200,78400,79100,83200,90700,96800,99200,101300,101800,99400,9.10E+04,83400,83700,87600,90100,82800,77300,75200,77700,86400,89900,9.40E+04,89900,86900,80500,74900,73900,73400,7.60E+04,8.30E+04,85500,86400,82700,8.60E+04,84900,82900,79900,78900,77900,79400,80900,83900,85200,91700,92900,98900,97600,97800,9.40E+04,91500,97100,102300,102700,101900,1.02E+05,104800,104900,103600,107100,111200,111900,112600,109500,115500,116300,118700,123100,125500,127300,122800,1.24E+05,124200,124700,123100,122800,118300,119300,121300,121900,119700,117900,119800,120600,121100,126800,131200,133400,130700,131600,129400,128500,130700,134200,136500,131300,128200,128600,130200,132600,129300,1.33E+05,136100,138600,143900,145200
1682,Du Page,Illinois,39,274100,274300,255700,251500,250900,252900,2.58E+05,258200,257800,250600,255100,250900,247400,233500,231300,229700,231300,2.31E+05,2.31E+05,230100,225100,225400,2.29E+05,240300,246900,237700,228600,223300,230300,236900,236300,238100,234600,2.30E+05,220200,216700,216600,210100,203800,201300,211900,220700,221800,213700,201100,199100,203200,210500,218100,211100,2.11E+05,204200,212400,214100,204900,201300,197500,208300,208700,207400,199700,199400,204400,221600,233700,237200,235600,232600,236300,238100,238400,2.41E+05,241800,245500,245900,244700,248300,249600,252200,252100,252800,250900,250100,261500,261700,261500,250700,252900,251700,246500,243600,244300,247300,249200,250100,254100,255800,261100,258400,258700,253300,257100,256700,255700,254400,2.58E+05,267600,275100,281300,274700,268700,2.60E+05,262300,258200,261600,259200,262400,2.64E+05
2694,Fairfield,Connecticut,40,4.44E+05,432800,417400,395800,414400,428600,425400,412600,392400,379200,362300,357600,3.66E+05,363100,352200,352900,3.59E+05,3.78E+05,374300,378900,380600,387800,415400,421300,427700,4.10E+05,400500,3.98E+05,411400,436200,446100,431900,433700,430100,457800,444400,445200,424700,437400,4.45E+05,430800,417400,418200,401900,383300,353800,350900,359400,375900,400200,400800,408600,419100,424200,412900,396600,404300,408100,396900,385100,380800,3.91E+05,398500,416100,416800,414400,400800,399600,393300,3.86E+05,384900,385100,383200,384100,3.85E+05,393400,394800,400400,391600,390300,387600,397300,398800,402700,394400,391100,384500,383700,385300,380500,374700,3.91E+05,387500,387300,374400,395100,405400,391900,368700,3.59E+05,358800,359500,366600,371700,387100,376400,388700,390100,401600,397800,387900,385100,371500,3.70E+05,3.76E+05,385500,391400,
2480,Pinellas,Florida,41,1.77E+05,178200,169100,168600,161800,161200,161500,158100,150600,143900,143800,146300,140900,136200,132500,135700,136700,134300,130700,1.32E+05,136400,138900,136400,138400,135400,135900,1.29E+05,131700,129100,132500,127900,129400,127900,126200,117900,112300,107500,109700,107500,112200,111400,1.12E+05,111900,113700,113300,110800,112500,114400,117400,117900,120800,124200,1.25E+05,127500,128800,128500,127400,125100,129600,131100,133700,133900,129800,128200,128300,134800,137600,137300,137400,136900,1.36E+05,138100,135800,138500,139800,144400,146100,1.48E+05,149200,154100,153800,154100,147400,147900,149600,154800,155300,157100,157900,158600,157200,1.59E+05,158200,162300,162900,171100,170500,172400,169900,177600,179700,181700,177600,178900,180500,185500,187700,196700,1.96E+05,200600,194300,1.99E+05,1.97E+05,197800,198400,198500,2.01E+05,
874,Bergen,New Jersey,42,470400,473800,455600,440200,428400,421900,423200,420400,425100,415100,418100,413500,417100,409100,399300,382100,371500,365700,377300,394600,404400,405500,406800,417500,423800,414900,402900,392500,388900,395600,4.06E+05,411800,413400,405900,409100,408600,413500,413800,408200,398400,3.89E+05,390700,403800,399900,392800,378300,377400,376100,379500,386200,381400,375400,375100,3.79E+05,391100,3.94E+05,395700,395600,396800,3.99E+05,392600,391600,3.87E+05,399100,4.03E+05,411300,405800,398700,401300,404500,412400,4.12E+05,410800,407100,409800,406600,410400,402400,406800,403700,405900,397800,393800,400100,407400,416900,413100,413400,409400,412500,414700,416500,416100,418200,417800,415400,419400,420200,426500,412700,4.12E+05,416200,426300,438700,437400,438800,441800,4.36E+05,437900,432100,441600,438500,432900,430700,442300,445800,450800,
324,Wake,North Carolina,43,197300,196300,193100,192300,194800,194800,190800,193800,1.91E+05,190300,190400,196300,204800,197700,191300,182400,184900,187900,188400,1.89E+05,188800,192200,201700,201500,205800,199700,196900,198200,201400,209500,209400,209700,215100,213200,215200,210800,211300,207100,203600,208300,208300,215700,204600,203700,196500,203800,201100,205300,205200,210200,202100,201200,199400,205600,205100,2.03E+05,205700,204500,208700,2.05E+05,207200,207600,208800,209200,209400,210900,211500,2.15E+05,215700,217500,216200,2.18E+05,218700,217900,217400,217200,217700,217300,218500,219100,218600,211900,207100,208600,220100,225400,227100,227800,229800,229500,225500,226600,230200,2.32E+05,230400,229300,230500,235600,235100,2.37E+05,236700,238700,239500,237800,237800,235900,237200,241900,249800,260300,2.59E+05,256700,249800,250400,249700,253900,256800,
2337,Hartford,Connecticut,44,225600,226200,219700,211600,207100,210400,211600,211700,210800,211100,208500,205200,205500,203800,202100,200300,201400,200600,196400,196500,199300,207900,211800,212900,213800,212200,210500,205200,205900,206800,201800,206400,212300,225500,2.23E+05,215800,206300,207600,209300,209100,202600,200700,200200,202400,205300,207300,204600,199500,198200,196900,201300,201100,204400,201300,196200,197800,197200,209100,207700,201200,191100,190900,200700,206800,208300,206400,202300,202200,2.03E+05,206800,205800,205900,202300,199400,196300,196600,198800,199300,199300,196800,199200,199800,194800,188200,187700,192700,194500,196500,194900,195100,191900,190300,189800,1.89E+05,191100,192600,195700,1.98E+05,204300,2.04E+05,202600,198300,201600,204200,202400,2.03E+05,2.02E+05,201700,194700,192500,195900,199300,202800,2.01E+05,201100,199800,201900,
489,Duval,Florida,45,181400,175500,157300,147200,141900,142500,139800,136700,132100,130600,1.31E+05,138500,139600,134500,118900,110700,110400,113400,114200,111700,112100,113500,113600,1.18E+05,118300,117300,107600,1.02E+05,100100,97300,92600,89200,92500,97700,98600,99200,96700,97100,89800,89300,88300,92900,90400,9.00E+04,88200,9.60E+04,9.60E+04,100500,97600,99900,97200,94200,96100,98100,99400,9.60E+04,9.30E+04,9.60E+04,103800,114500,1.19E+05,119300,117500,116300,1.15E+05,114700,113600,112400,112100,112400,113600,114800,120200,120700,116700,111200,112600,113500,114500,114600,116500,118200,120600,122500,121900,119500,119700,122800,127100,1.30E+05,130500,1.31E+05,126600,126600,126800,145400,147500,149300,138300,137900,135500,133600,134800,137100,137300,139200,144100,166800,174900,175200,156100,149500,145900,147700,145300,144300,138100,
3246,Prince Georges,Maryland,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220200,221700,222800,223400,226300,228100,232100,229800,231500,231500,237400,238500,239700,241400,242900,246100,248900,252700,257100,257300,259900,256700,256900,253200,253600,253600,255600,,
